recording_mbid,total_listen_count,total_user_count
4a4699ea-06f9-421d-b654-45e2cf7fc813,2921.0,570.0
2d3b3f57-07de-461f-80cc-68443652354d,,
6e4f1418-6b4d-4ba6-b95f-9d9901895db7,1078.0,188.0
e7c94e26-5e80-447d-8246-becdaefa56fb,,
1d0bde90-06d8-402d-b9bf-ae62e0d9b036,,
2e4ae02c-7eaa-4f92-ae24-9dff2bfdc671,,
d1adfbd9-3e98-4a4a-9b4c-e39e80b4de56,3782.0,613.0
b922515a-b759-422d-990c-5abb5d561a97,833.0,130.0
d183c432-7155-454b-a97d-c4a7b428fd47,27367.0,3673.0
de2e1017-658c-468b-a4a2-b5511918b848,,
6225a00c-a753-46f8-8f31-7f878a26af80,242.0,74.0
0b15f92c-ebb6-4cb9-90e5-a3c015e40aad,10.0,5.0
58d298e0-3f4b-4f45-b281-ea6eb4adfecb,46.0,15.0
b24def54-77df-4601-8bcb-a4f3ca6cb8e5,26245.0,5808.0
008439cd-0e6a-4eb3-9c07-ec892f11d116,404.0,79.0
9e40a4f4-4c82-40f2-ad68-dac1c1d6b53c,90.0,38.0
5434afb7-1d46-4681-bc08-155a8b611d45,3124.0,531.0
c527d156-a078-45d3-92a5-237865941a98,906.0,157.0
cd228d57-a810-4215-b8a9-e19c27b14441,405.0,105.0
bc793ab2-5039-4365-ac6c-0911209aed17,272.0,64.0
21a8e885-c29a-4b36-af52-950b7cba54a5,1.0,1.0
0c9a4489-4ffd-4b76-8945-6b3501566ce2,,
8b33d455-bdce-48a1-bf31-a5f264503ecb,405.0,74.0
e4a57ee1-9a08-4ce8-91da-b94c5528fcc1,113.0,35.0
92a5a202-51e2-42e5-836b-61f8941e6610,18.0,12.0
00aa5dd2-1041-4fc6-8f9f-e3c72ad3f4ce,10.0,3.0
56f0260f-be07-4300-9878-6e25e2e15017,,
cb7a1a62-5e96-4834-a1f1-684aedd17554,1848.0,382.0
8cdb08fa-400d-447d-a839-67ce7df6c70b,22076.0,4550.0
14c5c5b0-d0d5-4e00-a09a-32cba8b95fc9,1368.0,260.0
3f1412d8-7096-4370-b444-a90413fccaac,41.0,11.0
8f8b7bcf-a268-43c6-9309-793a15488c16,19.0,8.0
5661b263-c036-4553-b13e-811855f9c298,10769.0,2685.0
4b25e049-8410-4266-a8c0-aa30408848e3,4533.0,822.0
637bff0b-6996-4d84-85d4-644aa18f58ca,,
a3b02631-ac08-4713-9000-58ff3461d735,31.0,14.0
e566bc09-4ab3-4233-8c70-6d469eb24557,313.0,91.0
f8a19184-f991-4055-a5c0-a62f168049ca,2.0,1.0
6bae66bb-331a-4346-8109-880e6ab7f61e,60.0,17.0
2d547430-1b2a-4afa-a365-778c2c1a61a9,913.0,198.0
53439310-0c30-49d2-afcb-1aaf8d59ee59,59.0,21.0
8eaf863f-1b28-47f7-be1a-71feda7364ba,1573.0,320.0
b0a7ec7f-1a44-4706-a525-f81e229a1671,1.0,1.0
674b04ba-98c6-4599-9b84-9f112bca78e1,9399.0,1526.0
6e5a56d4-a8b0-40af-b8ac-8d0823a98a6f,18254.0,4013.0
75876fe3-88d7-4670-b82f-872bbdf437ee,8573.0,1576.0
3ad97910-57f3-4bd3-8cd6-83189d06909d,41.0,11.0
7986864c-e611-415b-a57f-a914c2bd56da,,
53b7938d-9331-454a-97ea-90e1178cd23b,53.0,19.0
3c78ea5a-d35d-4eee-97d9-52f10c9f5af3,4778.0,1173.0
6c1a950a-ed40-481e-860c-bfdecb8207e4,39568.0,9082.0
ea4fbe3f-4c1a-4eb1-b76d-062977ab413d,85387.0,11314.0
053b2cc5-f23a-4e30-8a5b-e0db52a8feda,27761.0,6492.0
5088ae94-6d53-498d-9af6-00426f1e9207,323.0,47.0
ee4da973-1d42-44a9-92c7-02820ca16a14,2102.0,299.0
1d2a642f-4d9d-4705-b83e-51607fd6ee41,17.0,9.0
549876f9-2f83-4b5b-abf2-7eb022389e37,3919.0,786.0
3505ca6a-c827-4bb1-bbd1-e7c4f13a6a9b,37160.0,8007.0
fd7aa4ad-7a53-4863-bbf0-9067aaee12a9,17942.0,1427.0
23392c3f-a01f-4552-b6e3-288e0f503a50,3153.0,400.0
227b7692-85e0-4da0-a13e-d462faf69938,,
e4bf25d2-e19d-494c-a608-b88db03232ae,43674.0,9121.0
3eb11ef8-e63c-40fe-bdef-1399958af540,32909.0,5505.0
a0eabf74-9e3e-47b0-89fa-0a9d38fdebc4,,
668f511e-a8bc-40a0-a2a1-80d79302c091,48.0,24.0
5c644cda-81f1-4937-8a4e-1f8b4f64403a,22574.0,4603.0
16302829-62ea-48f4-b400-4d5a5231f36b,638.0,113.0
78498d25-4c98-46eb-9e48-9a56862781cf,12424.0,927.0
8dc2a819-afa8-43eb-9362-89716969fad2,598.0,158.0
9f57419a-9e88-4786-aa97-022d0660b2f3,54284.0,7069.0
f196bb35-1fc9-459d-ba7d-79ad73a53f06,2068.0,486.0
164120bb-e1ab-4bc5-b3f2-9c61560d1c54,2.0,2.0
8ece967a-6336-47fe-8d29-08c8c4948ca9,1010.0,194.0
3c9a8134-5c59-4c1d-90a6-853d18d168e4,,
0f2ee20f-4e31-4889-96d0-68208244d73f,4123.0,874.0
6165a527-73ac-46c9-9d2e-cb24ba1b87e0,13729.0,2880.0
81234c3d-7d73-4865-a45b-72e1f3745db2,11646.0,1527.0
e8a7d71a-1ee0-4bc9-9c4f-32b1ceb6328f,4.0,4.0
1769e209-72fb-4774-b740-87ad2bfa7c96,409.0,151.0
d8516667-3846-46da-802b-41decf6cbee1,150.0,71.0
139bc372-950f-411f-aeec-55a26017ba47,285.0,101.0
2cea9b67-5233-452d-94e4-774ec013fdde,454.0,129.0
fb6850f4-20c6-473b-9c0e-3954d333da39,57.0,18.0
50dbe944-85da-4a08-9759-d0d5c2a1fe96,14.0,11.0
76e78bc7-46b5-480d-9799-38354bc2ba98,,
46e6da15-a4d8-4caa-8a8e-615a0bba2f1f,28.0,18.0
c4add044-aada-41ba-b4ad-5abcd8ff05d2,106.0,43.0
b8939e96-f933-4cf4-9e4f-1295516a43a9,,
7364e381-0572-478a-a69d-0dce2c74af81,34.0,11.0
09e487b0-e8d1-469f-b909-e74ce0c7b00a,3.0,3.0
9333f933-068c-4e10-a437-0cac2d88bac1,10.0,9.0
e0e66fa2-1ec1-45b0-8f83-b4c4bab1c149,91.0,8.0
d0fa26bd-06ce-490f-88ba-cab14beff1ef,1.0,1.0
0eebbb34-121b-4b65-af1f-36c9c914be43,2.0,2.0
6e0db869-38cd-43cc-a0d1-dd6b723c4e47,2196.0,279.0
73b272c6-dc85-484a-8883-c5757ba6c40a,,
3adbaf74-ad78-4856-b8f3-470769755f5f,274.0,27.0
382aa121-6f4e-42fe-98e5-e69166b80285,1059.0,2.0
cabf874c-3c01-49cb-8da3-1386de74f042,6.0,4.0
5bb3c66f-189c-434b-9d84-e7d57b723420,11.0,4.0
3bbb6f0c-c822-4d8e-9d0b-0930deab353b,315.0,2.0
6c02cf42-bcd7-405d-bf08-2211e983a83d,9.0,2.0
b51e2b58-9a6c-4689-8a5a-9137a9f37b73,,
845961c3-8abe-4302-97fd-b4b81cf10dca,16.0,7.0
acff8fcc-c376-4032-88ef-ba37c37ecb0c,4.0,3.0
c2903972-99d4-4806-a346-947920061fc1,9.0,2.0
1a380190-bb4a-41da-9c18-99b8ab4d5031,1533.0,186.0
67ea53d9-cd4f-44e3-ae5d-2f670c276f0f,1.0,1.0
07e315fc-c15c-48f9-b8ba-ac7f9bfbcdfe,,
95adc5e3-d0b2-481a-b362-4c96e7841057,54.0,14.0
2c1cd340-e78d-4629-9b9e-9d7f4ef410e5,1135.0,232.0
37a674ff-ca15-42ea-b039-921db966bbc3,3379.0,595.0
90510d33-789f-4cc5-8e81-f9eea52e238a,6316.0,725.0
e7bfff26-8e76-443a-911b-ce4a727c84d1,3.0,1.0
445c2e60-7def-4160-81db-787eeccbf546,156.0,34.0
3933454d-7036-4ac7-ae39-9ddc62cf5984,12751.0,1836.0
0a6be920-72ff-4482-b956-441440ed331e,1319.0,590.0
34f6d01c-fd3a-49a2-9e0e-e1dd401dabd4,36594.0,6162.0
fe07b4d8-0700-43d3-a16c-3c969bb5ca54,7995.0,3126.0
d90934be-302a-4e0d-a1dd-b94df3421f33,117724.0,8499.0
48818ccf-1f35-4d33-9910-7eb34a0d3b55,3019.0,636.0
4850a252-9d8c-4443-9cc2-8f8b619e8221,2858.0,428.0
5818a788-e385-4800-9ff7-03e15e402835,547.0,124.0
4e447041-44e9-441f-987f-e0db4047ac6a,1964.0,352.0
94258185-8eeb-4033-a45c-75ef31a14b07,3372.0,561.0
510c6ed8-8b72-4f36-92d8-9214f349925a,2373.0,366.0
d339b979-b160-4d16-be93-dd02df34c239,10207.0,4130.0
eff2afd0-8d3a-4efb-99cb-fa88e1fae2a2,55661.0,4249.0
c355ce4b-3df2-4fdf-b132-a630f8438d77,2.0,2.0
88429f7d-3407-4a8c-8741-e072e03fc71f,534872.0,69159.0
5903988b-8980-407e-afa2-0c09ac211b33,22597.0,2972.0
b798b3b3-1d1b-4684-b2a5-5745bbc701c2,58642.0,6401.0
3757255b-a434-4d53-9871-b5b546b3a80c,3067.0,648.0
d19b77a7-1a93-45b0-899f-8557ec5373fb,2451.0,635.0
56e1358d-38b1-4473-a989-8ac8f8906278,451.0,137.0
5301cf4d-7ad4-4b03-b578-59f78b10d0e3,1695.0,384.0
bf382e36-885e-4885-9603-87e88d9a3f59,2423.0,634.0
d5ad7599-23f0-4a14-83d2-5f5b15e1456f,275.0,155.0
514513e0-fb7a-4688-9e0b-51b61f247598,39904.0,12030.0
5765b9f0-eb92-4279-b05f-15220ef680ac,365.0,85.0
fe8b367d-78ef-4ec3-9c9a-ff3435a65d5b,80379.0,6026.0
3e341bc1-16e2-43e3-adf5-d7a8c2059b0d,89896.0,5875.0
a1f25623-f56c-4f36-bcce-67488d04e7cc,58327.0,5044.0
89f07000-4baa-4731-b4fd-291f7bf1d1cc,246.0,60.0
fe20990b-2e71-4df2-8435-21220c2be9cd,190.0,106.0
2249dd7f-72fb-4ae1-8b92-601e7cc74af3,52264.0,15138.0
bd09a525-86d8-46dc-85a5-4b305170c789,20328.0,1932.0
fce15051-a8df-4179-a5ef-e5c5b1a6a472,2423.0,390.0
5b6d9e73-5bf8-48d0-99f1-aefe9449de3f,2184.0,343.0
e42df375-e203-4f9c-8e06-a385634e76c7,1006035.0,100133.0
9aeaf67f-bc61-4f76-838c-9cb897406df8,1630.0,290.0
12e1bd3f-6f05-42c0-93dc-df74f27cd7ac,452.0,79.0
d1725dfc-40ea-4707-81c3-ca91b4edaa44,82802.0,10967.0
c324ae81-6cad-4d09-8d71-3f711c046266,48368.0,11620.0
4b286bb0-0eb9-4e90-9507-95362d340010,2574.0,1198.0
dc587653-ecb1-40e1-a935-c97dfa1c3f26,1262.0,187.0
6c9aee0a-ffa7-4ce7-a343-1946addcd8d2,22820.0,3476.0
3f23dd2a-a70a-4d6e-a5b1-ae3f22589dd7,742996.0,76147.0
be055e97-4d3b-47ce-bf64-e61c910c9884,33438.0,11186.0
2f88198e-42af-457d-b470-235405d328f9,234.0,79.0
b3e0626c-e438-49b6-a340-af0dff90e1b4,4993.0,1850.0
7a6095a8-00d8-4d25-9243-bbe3691aee85,7817.0,3048.0
145da314-0bcf-4534-bbcd-4c77673f04fc,17546.0,6116.0
303c6aea-62f0-47d6-b073-aae755ca80a4,1309.0,342.0
b5b185c8-7a01-4b36-92ce-1db994d2c163,43181.0,14701.0
ed5bf6f3-8947-4975-9d3d-3179f31a0a64,12562.0,4828.0
1102b53f-007d-40e8-9d3e-847e320a639d,1027.0,199.0
bbc7345f-cbe6-456b-ab40-90989008a8ce,10274.0,3796.0
954a76b4-7c3a-41d4-9872-c705178903ab,32.0,13.0
92e2f125-fe39-469e-8df2-34b6a7763bc8,109.0,48.0
7e98b4dd-7fe1-4948-b2bb-e588064749f3,445.0,215.0
98260f07-275e-4a19-9780-aef56670ddec,543.0,294.0
5af2d60d-c819-4cb4-ba6c-30b4dbc483c6,,
3c31f807-4a9f-4e6d-a23f-ee4cd9a49026,340822.0,35750.0
1cebb508-2b59-498b-8434-50312a17d9b7,416.0,100.0
7709a5ff-54b8-4102-849e-74f3c195f07f,205096.0,26603.0
4e28ca67-9b65-4449-a4a6-3a86253af3fd,3142.0,507.0
d09a4d7c-b90b-4216-8e27-e5f88dc2bbe4,2480.0,416.0
fd054303-e173-4aef-b40e-a679ff8d40e8,1319.0,114.0
039326dc-e853-4de8-84c5-dd91c31d4256,65712.0,4664.0
10c4b61e-f980-4d2b-af80-2254255e897b,2848.0,357.0
2a711316-50b8-4111-a660-e780e0b0adfe,104.0,51.0
2bc0b826-469c-4fdb-b9cb-85b68591421f,1317.0,211.0
31483c96-607f-4236-bb2b-6d99dcc8580f,1997.0,519.0
ff3a450a-6f95-44f9-8763-05070d89c19c,453386.0,67829.0
b2372299-8dc3-49c0-9f53-011b19b19c1b,1032.0,338.0
645bf6b5-c6c6-4902-8f39-6fc0129b502a,765.0,406.0
1a9515a0-9dce-476e-8a3a-d07ee1abab2e,498.0,166.0
db8ba298-de10-4842-9ae3-7184b33b7eeb,508671.0,58489.0
537f2df8-d1a6-4e22-9a6a-18393cdbb988,17492.0,2887.0
004eedd5-8396-4eef-9de2-940e5ca9a7c0,59787.0,4913.0
673a4902-8660-4a55-97e9-7491730b38a1,400518.0,60448.0
466e4c01-bf4c-40a9-a912-eba4338adbdf,964.0,142.0
7d333fc6-cc03-46cc-ac90-b94b3fc7f504,,
43a8d041-d666-4b14-807a-5ac0df35a69a,1010930.0,132511.0
8517f31c-5962-4571-812d-159b7205da54,64.0,34.0
249c2a26-849a-45e0-835f-421b6aced133,17403.0,3783.0
03317d10-9fcf-413a-8c05-bf23dcb1273e,11924.0,2342.0
41a0da42-f6dc-4b36-a514-962c3b9b4832,8950.0,2446.0
d16f19e4-51de-4486-9b31-64bec9ad5a14,3234.0,382.0
6d9bd088-3c8a-46c9-bfe6-764da957f442,1169.0,147.0
161e72d9-0c42-46bf-9573-8079df6c7433,168.0,57.0
8403caf8-3714-46da-934c-1fe91a049540,1386573.0,185241.0
30612047-e6b8-4f16-9081-4212b5b28486,7852.0,1274.0
26827504-eeba-4c10-9747-63a40ee91826,2809.0,810.0
4eb3bc6a-c835-45aa-aff0-211c6a3b0c94,8355.0,1756.0
a30dc638-3586-4189-afdb-c15d183696a5,13805.0,2542.0
a7536307-33a3-4d57-ad25-704f3c773993,7539.0,1430.0
32957285-0d3a-4787-bf20-2356616eb5ad,145.0,49.0
f8805b3a-5943-4a5c-ad80-25738a625d04,52.0,31.0
3cb25cb1-f53f-441c-9da9-15ccd34eee99,13159.0,2922.0
aecc6465-a3c6-42f3-8674-00ad728d461f,31001.0,5510.0
6663470e-57d7-450a-bbf5-be672640d14e,496203.0,61747.0
3cf8ce0f-62c0-4eba-8b5b-5cd28f3e9a2e,407.0,51.0
1e74fdb1-e125-40e6-8c01-cff585b0ff3f,132.0,39.0
c954a317-0690-4749-abcb-39f74423509e,47098.0,4199.0
492e6912-38c8-40a2-ac9c-948f12642470,1.0,1.0
2847284c-295f-42fe-8873-4b2b5aad1ce3,600.0,147.0
7f4fe088-0eaf-4132-9c87-7e447a178971,834.0,147.0
289b5ed6-70f6-476c-9e82-72bff3a414ab,382.0,140.0
9a3474e3-01c0-475f-8630-1999316d4f42,10370.0,1209.0
cce3f181-2518-4f99-b4b4-da6803162230,62061.0,7411.0
b6f6b498-6392-487b-8946-a593b162b29f,9841.0,1720.0
527d5f46-e23d-455f-8a48-037feb0eed68,6439.0,1311.0
19e3e1f7-611b-4136-914f-78e2a2fb2b95,60.0,42.0
15e883d4-a77c-4bc8-aa2b-42209946b42e,11541.0,3004.0
abe94f2e-a72b-48cf-92dc-7938386fc283,39310.0,9109.0
f2f9948e-5cdd-4db4-b911-86355e6d4ada,70.0,35.0
c5168253-ca1b-412f-be3e-31fef57c8969,246.0,32.0
83fa4748-2c91-4981-b480-23a764d69fc7,678686.0,67859.0
6a16fd65-347c-4875-8725-1618064de6bd,51453.0,7232.0
c00e2007-1798-453a-b9ff-baeb63cbaa84,4085.0,1072.0
4b0d4a43-bba4-4a01-a1a0-578a96a0279e,5916.0,1317.0
e1f46c38-3959-4177-ace7-dbecbeadc5ac,8202.0,1535.0
61b847ce-9866-4c2a-9600-34fc88bfeca4,11.0,8.0
a05075ad-c7d8-4a0e-8a9e-09b9333bb993,202.0,53.0
e4a02dd1-f72a-4ef5-8403-81dd9c530b08,,
0d6cddc7-54db-4b0b-9f55-0366c2c658c3,278.0,67.0
e306aa33-3b29-40b4-a322-6d3883138db7,1460.0,563.0
bd89ccfa-aecf-4632-95ca-a653e88422d1,7164.0,2475.0
ea535500-4c34-4706-af9b-4e7d86ac316b,90245.0,23136.0
8a433a12-ee96-4ada-b2db-910ceee7d176,826.0,337.0
eccc2bd7-7cf7-4022-9e83-af88754c867b,829.0,264.0
62e10973-190d-4fdd-94f9-381b882ff1cd,1612.0,158.0
4ac3338f-ed25-4eaa-86e8-d21ae3c88e61,544.0,163.0
078b6cf2-425e-4215-a8c9-cddb96f8f664,4715.0,969.0
88d81d82-d58b-4067-b2bf-1f02c9b941f1,16156.0,2156.0
23a4c59c-944c-478c-843a-9fc9564d5ffd,5775.0,1390.0
323775a7-4261-4595-a345-7ee9701ba0a2,289.0,30.0
8e0d7c2a-0d78-4fa4-a382-36c4628dec5a,1803.0,361.0
4eb24aaf-95ca-4848-bdc0-bb5bcf98f341,380492.0,37364.0
5c968402-8579-45c3-ba32-fcb1b78eba06,547.0,117.0
ce1b5885-ae95-4020-a452-293d9dff619b,1193.0,189.0
07bbfb6f-ae73-4c54-9afa-5b3c0ccc2a87,101.0,43.0
c4ee8f6d-268e-4457-bcd1-ffc86aefc218,2871.0,435.0
24145baf-b619-4921-b2ee-7f8b1cdbfda3,3531.0,735.0
13460071-05f8-49eb-898d-35bfe8a8f523,9725.0,1693.0
62e251bd-f823-4a5b-8408-be1094205bcc,484.0,73.0
682cb2fe-972f-45ee-8fd2-6ff8efc1f9e3,6420.0,1142.0
69a6c8bb-6435-4694-b5cd-e18f1f78c3db,,
e6e3bc35-eb16-4607-bb07-3131156b709e,3594.0,818.0
b7b1dd42-2b51-4a41-a2da-2ba6a88a5905,9495.0,1822.0
aeb1fd48-27c8-48fc-b5fd-7759355535eb,981.0,357.0
c4625cbf-f5a8-46d9-baa5-ba8c3b9127bc,30237.0,3374.0
1cb2d6e8-22dc-44f1-b82a-bfe82f18cfde,35561.0,3619.0
2595e50b-17e7-40f6-b845-86b11334c332,331.0,79.0
ab664aa9-3c07-43d0-af4a-60d06369fd7f,1783.0,349.0
f1e5321a-65c3-42ff-9ac4-b1cf541e90b8,870.0,178.0
a29b3819-6dad-4e32-bc93-8d6217812ba2,19.0,10.0
173bed98-c6bd-46fa-babc-04f4d950ff4b,265.0,88.0
bb0c990c-42cf-43ea-8a35-b545c5547248,8950.0,2093.0
84fb105a-b106-4d67-8b5a-ab2c1c0cd1b5,141.0,68.0
e3f870f9-b89a-4e69-87a1-ad5fc9d0956a,887.0,201.0
3ad2e069-9449-4342-85f6-c845fd9851bb,604.0,183.0
eb46dfdb-8f02-460a-acb1-237f811e46d9,905.0,112.0
fd35ef19-285a-4b67-b91b-8ed3de4dfcab,121.0,22.0
e7ded362-696e-40d4-b2db-a2d9edfec367,1224.0,222.0
17b9a0bf-e6d5-47cb-ad10-7103171a785f,391832.0,41321.0
ab84bcfe-633e-4db5-bea3-5645d1f0bf94,263.0,75.0
a3678e2a-6e75-4bad-92fb-214a3000a5d3,311.0,86.0
b7e99402-30f2-4710-9353-933254ac487f,,
b25ffd22-a135-4fac-883b-2593ced733b9,821.0,249.0
1e986ad1-b9f9-487b-8cce-22e7d1d36e48,227.0,68.0
7d1a2ef0-9825-43fb-8f85-460588e1c906,2653.0,706.0
42da33cd-74c3-48e8-958f-851d84c127fb,114.0,25.0
6363d37f-be0e-409f-848b-ca96860d8d9f,512.0,122.0
631e0e93-7c07-4d1e-ba90-21f38543b332,14448.0,2175.0
176a3b4e-a18a-4d6d-a999-c044dcde0fb3,6500.0,1190.0
b2dab375-6c1d-4517-a53a-6b5f81942b50,34.0,18.0
2aa1f9b0-9556-4af6-a373-cc238f7aea75,244.0,93.0
b7d0edd6-53f4-474d-8fd6-a8667ff89e39,3287.0,769.0
897e90e6-a5f5-436b-90e6-a1954104c709,11533.0,1450.0
6384ee5b-b7b5-44f6-aeca-d2fdc69ddea7,3352.0,490.0
36b1f399-ca19-4aa0-9d5a-26afb4349978,2604.0,661.0
84e65b53-e32d-43e6-923a-ba53c995b33e,693.0,83.0
672ff6db-1824-4852-ab07-ead6e11f8ff9,506.0,98.0
53293fec-e6c8-4631-8c6c-6752e9a43138,89.0,40.0
cade90e2-988d-4ec2-a1c0-0fef40833a80,7164.0,1264.0
b24e5eff-b797-483a-b30f-261ef3033d2f,1067.0,143.0
2b1eedb7-17d8-4148-8749-bb628cff8957,,
b98c3bb2-ab19-4d4d-98bf-1b646bfbafaf,7202.0,1307.0
ea8c802e-7d83-4a0a-8039-b7f7508c22b1,23108.0,3672.0
35453439-b834-4381-aa34-463bd9bcc71f,795.0,64.0
08d829c0-a4a2-403f-855b-955d8751b37c,31550.0,3390.0
98b769b8-8b9f-438d-af89-50846240ca44,378341.0,55852.0
bd744206-d157-4b4f-94a7-ab33a0b20179,19668.0,3298.0
75e27b49-35a0-4b44-900d-eec48f8a9a74,806.0,260.0
21c22022-3d36-4e6b-a542-5d964297491a,228456.0,44024.0
51c820aa-40c0-4d2b-aa7e-6a18911102b1,,
8962f42d-0ebf-4d81-9d0a-010edfcad264,3218.0,1051.0
00b75f8b-0a77-4ac6-ae36-26159141b59d,6.0,5.0
6cee389b-c2ed-4208-9adb-db40c64e4932,9141.0,1095.0
3a9b1188-a20d-403b-9771-14e404337237,376.0,60.0
192664b1-d49c-412b-b191-700be25a1674,29903.0,4054.0
e8f26fc0-8b9e-4d9f-8f85-53528235cbbe,19857.0,2801.0
f844dc2b-a11c-4ba5-8de6-585f9998e310,23.0,5.0
0d1541da-de5a-48cf-8f87-d1798d828f1f,55.0,18.0
06642d99-ae23-42d6-a992-edeece0b83b0,68.0,33.0
7b2ad7d1-e033-40e1-bfe9-97d1c9110b77,7125.0,1208.0
03e5de89-7d04-4d8b-ba73-4922f8d8bb72,5600.0,1005.0
97705130-fa99-46f0-b483-926e9f09546c,128.0,37.0
3421f25b-325b-4680-99f7-86edd049f586,488.0,138.0
5d4148f0-7829-4a5f-8bf2-d511010269f2,60.0,15.0
437e98f6-8cb5-4b4d-b310-e14d52fd2150,2133.0,294.0
832c16f4-3b09-4dd6-82e1-b3fe172ced6d,3842.0,854.0
7181e509-464e-4213-a9f5-5bdc5a926625,5327.0,904.0
967586c8-5a01-4fff-9645-aa5815f1bc4d,7425.0,1580.0
9790b406-cab2-4e49-83e4-8b9178180b5d,3775.0,565.0
8013f8c0-d3c9-4c7c-85d8-0a1c4e724565,4.0,4.0
5504d378-ce53-4c76-ba83-2782ee0e528a,29147.0,2920.0
42a1886a-a155-49ef-a9f3-83dab5433f50,5807.0,1276.0
44bf5b0c-fb5f-41d0-a9c5-13556f0a4a6f,1536.0,343.0
0e74c3ea-52c1-46ba-b2ae-41978d7a0290,10.0,7.0
2cdecd42-b458-4053-a630-a87637ff4837,30237.0,3779.0
c9def3d3-4991-4459-b2e6-45bb47d4bfed,126.0,34.0
ee509646-af8e-4f8b-afce-c263c5cdf590,18.0,9.0
1fb01afb-1c8e-48ff-960f-f07a6ef26f5c,54.0,1.0
ae0b00d2-bcdf-4da8-b876-3b2bf52a67e1,3.0,3.0
a9da152a-e51f-4e2f-bd77-84d6b196bfb9,14976.0,2063.0
3f82c661-2679-4b23-9a68-c56144e78b38,5509.0,1124.0
7f8d2fc1-d4e7-48bd-bf41-be6cf1f10a6c,9.0,3.0
2e616e89-4947-4754-adb4-fd1ea87c677b,27514.0,2964.0
e3f65944-5cde-437f-b685-76326545fa49,8657.0,1815.0
2e8191ff-8f15-4eb8-9eb5-57096214dea4,3513.0,559.0
0ce5bb8c-566b-44b7-b2d2-65eeaaccd2ec,103620.0,13384.0
3567d2eb-3147-4d74-85d7-aafc34d95d9d,46.0,4.0
430f8c30-331a-48f1-ab45-92bd95981206,738.0,113.0
cf8dc2a0-db8c-46b4-a8e8-e692e55673c8,416.0,60.0
c8a5735a-f3ae-4d0a-9d9f-3403ee0a080f,3552.0,76.0
0e9ecc00-360e-4c4b-a910-fca04bbd4d2d,933.0,91.0
13efd03c-0f51-42a0-b83e-eb0d8dd2f3ce,217.0,33.0
e7b95309-ebf7-4391-9246-aebe26876d62,284.0,66.0
2a9fa094-3854-4f3b-832c-706e1c29172e,257.0,44.0
33308dbe-8984-4381-a48f-33177e9a031f,,
fb26ba58-5444-46a5-bfa0-0ce48f74fa50,,
314d4e83-4a5f-4609-86af-334555975ba9,519.0,151.0
ced91f23-9c6c-47c3-8c74-78182bf7cdd0,9538.0,1298.0
19547157-6f86-4a59-af13-f094447c35a1,3.0,2.0
f76f3ccd-40ad-4262-8f0d-b9a14078f15d,1844.0,480.0
282c32df-48b5-43bb-8aef-f037b1957d0c,,
0585715c-8b63-4670-a83a-c1ae4c5d488e,45.0,6.0
7b892ddb-c669-4008-bd71-55b5863f2a44,85.0,16.0
d61ce9a3-27f6-40a2-8c86-7573ee90d0a9,,
2693ee27-2ea2-4f68-a730-82f95e4eb828,14835.0,2693.0
5541a847-5574-41b9-abf8-c16d7ad77322,23292.0,3610.0
252e9f1b-6ad4-405e-85e3-6dce3cac1625,3364.0,733.0
fc9cc102-3612-4636-9ed8-bc7313f507e4,2593.0,413.0
6a2e3ce4-8a3b-4139-bbb8-7cc50e38dd65,3887.0,744.0
5e276262-80e0-46aa-b596-1ef27d051ffe,148.0,48.0
1141bef8-23f3-4e84-9f09-97b5601ed2b4,1347.0,319.0
c752adb6-5543-402a-b9c1-238cc07c4976,3847.0,355.0
fad08ed5-83aa-4527-b658-d203dbe1ad30,2183.0,289.0
80f51aef-1b8f-42e5-9440-b07a6773182c,54.0,14.0
00029707-10fb-4a37-aa49-5a1a4b6a9f61,528.0,190.0
50020955-025e-4bb6-9012-1815a3406cd7,7.0,5.0
7ae4dc8f-0b26-49f9-9764-63b2ffdcf720,546.0,81.0
e449cf97-7989-40f7-9210-5cd283539baa,19227.0,3119.0
16d50f8e-2abe-4fc2-ac8d-6f5413c99f01,1308.0,180.0
e368a4ff-12b8-47d6-9072-d982e34f2dd1,1.0,1.0
eaf1082e-18a0-4fd1-beb9-29835881aeed,142.0,40.0
05606798-60dd-498e-9f6d-2d90d332f5ea,69.0,10.0
1bd2022c-33ac-49b2-bace-2c8e99f720d0,5.0,5.0
9444811f-52ef-44de-b7fc-e84b9275bbc0,4.0,3.0
011d18f6-5acf-42cf-ac67-e914600239ff,,
b6af9772-639e-4324-a257-6af531d47740,589.0,104.0
769deec8-925a-4c4b-aa23-1f0fa675eb9b,287.0,81.0
444509b3-b102-4487-b967-4f53cee292fc,1199.0,175.0
f16cd92e-fd09-4c68-be81-895d213c4f76,900.0,213.0
6e24c662-7cfd-4ae4-a4c3-4d762a04f04a,6399.0,1366.0
d0117d3d-8f30-4d82-b4bf-fb886a63a991,5886.0,833.0
020384b7-6457-4742-bf1f-493c6a31bca1,33.0,14.0
6162e741-6606-46e6-9449-80f7d4bb22f6,4481.0,274.0
ac7728f7-9bcb-4814-98ca-494dac7c1675,3716.0,869.0
9357e064-766d-4dff-8c14-0a03c5ed8ffd,21.0,8.0
187bfeba-77e0-435b-9782-6a3d00bf79ab,627.0,126.0
99758ed5-b877-4650-a35f-88237507217c,39.0,2.0
