artist_mbid,total_listen_count,total_user_count
70d58a6b-c0b2-47de-8ff3-bc8ab817b5f9,36827.0,3050.0
350eaa17-ff34-49f1-b29b-07eb399c5c29,85603.0,7488.0
d6994020-93ee-4762-8e7c-ad6a25540eb3,7930.0,848.0
47347cb8-ac34-4916-84b6-d85d4e5e5384,1717945.0,59555.0
724ffc08-6987-40b0-b107-03bb95a82b80,99239.0,6396.0
29ed4a49-fb99-4a5c-8713-609cabe6f34a,2388259.0,103458.0
5b3cc848-942f-4363-8e89-b63a13c3fd0e,504195.0,42126.0
df42d20e-18b9-41a6-a0fb-264cb4aa257b,35854.0,5177.0
9421db03-dc72-48c3-a332-9f35bcaae9ff,8904.0,1304.0
0b05861d-84bf-40af-952f-f678af57e668,51339.0,3467.0
7ba6a7e4-5a13-45bc-9639-b8d4df407b23,37509.0,2667.0
e127363c-1cbb-41de-8e7d-627a2382dfce,428893.0,36848.0
73e17e61-3a7a-4653-a642-71a269e0ae84,31300.0,3558.0
a695f35d-099c-4841-a1af-3c2c06011c4f,28642.0,3238.0
9567a29f-cb0e-4880-8b23-beac15a2cf94,64602.0,5830.0
22340e93-9e02-4f9b-80c7-7ff8ca57f96c,11868.0,1255.0
10539fc9-7b6a-4a95-8b9b-cd8d6c7e8a87,63264.0,3447.0
a6ac2db9-abba-4940-9124-0a24f8847fc5,10760.0,1188.0
370bd5a3-4abf-4356-8576-3a8fc0c11d65,2316319.0,52671.0
e8680bfe-e216-491b-a8d4-44e6cbfa77a5,49785.0,4323.0
86e205b1-93d7-45a6-a626-e0e605574236,34632.0,3127.0
d2194c5e-c9a2-40ca-92f1-b3d6efe12ba0,28311.0,2247.0
cc91bb2e-7330-4f9e-ae04-4f78f49e3155,188091.0,7624.0
045bc733-e2f0-4f3b-8807-6a6d84505ea8,273327.0,13489.0
311360aa-d90c-44c0-b953-c0db4e02601e,96861.0,5902.0
cb99cdb6-55e0-47ed-ae60-6b4c2630a661,130795.0,9009.0
f79564d5-9d40-4089-a83e-2308828fb69b,40574.0,3235.0
73571b2f-1cc3-4b6b-b46c-6c48856e7c2f,44148.0,4678.0
8b3b7346-ee3b-4e03-b747-0952aab46e61,56708.0,5908.0
5cafb34e-c23f-4c50-b2bc-d2eeff0c14b0,3316.0,612.0
6fcc5601-7c5b-4d53-b982-fdaa0aa45314,125855.0,14961.0
8234024b-dbb6-4465-8d46-521f2e496387,28252.0,2110.0
ccfa0410-bd90-4fd1-ab85-8995a57e265b,895924.0,33110.0
f7ba60af-39d6-4d9e-ba25-a7c47c417143,69065.0,4965.0
4dbc82e5-9733-4a8d-9893-dd8f71d462a4,7654.0,1381.0
c604ae83-a72f-4170-a04d-60ed10d2c798,2990.0,432.0
4ec541fa-2573-4bbb-8a32-d51134990177,10174.0,2360.0
872daf79-9dca-4853-89f7-f1f1899153dc,22072.0,1520.0
b553be52-78f3-4b07-8b6b-ca802ced388b,22532.0,2232.0
4069600e-55c1-46dd-814f-4166d5b5dbba,410598.0,45301.0
4902b09a-8fd8-4413-941d-a5c9247aaa5b,32135.0,2724.0
2e9786c5-3c2b-4030-8858-08e86e2e0936,11099.0,1299.0
680ed990-df6e-4bab-97d4-538c16ef51e7,7254.0,1047.0
514c570c-e2ce-4369-8028-e0de985fea8f,4942.0,667.0
e00e0fe5-4328-47f1-bfb0-c0edf18cdecf,12110.0,2064.0
0b3dc639-6dcb-4ef0-93e6-3c66e95c5e9a,90530.0,7339.0
95cd6d30-a1cb-451d-a2ac-77922fa4d827,12447.0,1386.0
73549455-66cb-4570-b0bf-caf3d8d631fe,524368.0,22622.0
83d91898-7763-47d7-b03b-b92132375c47,76601554.0,362742.0
9efff43b-3b29-4082-824e-bc82f646f93d,35116477.0,325932.0
ebfc1398-8d96-47e3-82c3-f782abcdb13d,16457085.0,284560.0
46899869-22c3-42f2-af3b-6f91775c90cc,,
802247cc-77a2-4671-a02d-ad25bf90e23c,152470.0,4381.0
08a73246-55b2-43a3-8b2f-6bfd77f8df7f,2280.0,349.0
c6619f89-5454-4e2d-aa19-b5596ba3b4c6,671029.0,62003.0
3f0590c5-6abd-461a-b3b6-f0175e96f15b,12454.0,1124.0
9d1ebcfe-4c15-4d18-95d3-d919898638a1,7616489.0,257282.0
ecf63c96-653b-4db6-aa40-03e095dd3ee4,5233.0,612.0
33736d61-e2a2-4070-88dd-ad2e173d174c,259804.0,6801.0
abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,897257.0,80530.0
d41c89f4-6aa8-4e92-bc53-89ac38dcbdb4,731.0,41.0
a3212186-5da5-4e84-a935-6952b3e14921,2358360.0,60124.0
69ac44f7-c80d-47b4-9bc8-fcc758d209e6,447308.0,21137.0
8b399704-17f4-4001-943b-1d2b848940aa,837243.0,46985.0
5e51e09d-0713-4595-b858-d7e887238825,62849.0,4682.0
cf042013-3edd-46c4-9b0e-a62faac98d0b,2073395.0,83940.0
dafcd725-9cb6-4347-be21-fd9a950e8064,94329.0,4827.0
a043cfa6-6e87-4975-ac27-5005bdfa7afb,1954302.0,31751.0
8c7a8406-f15a-408d-b0f6-23be813bdddc,724478.0,49836.0
65041e06-83d2-4987-ae52-c17a915fc82a,4336042.0,106856.0
34ec9a8d-c65b-48fd-bcdd-aad2f72fdb47,2047719.0,79592.0
1239455b-7744-4df2-8284-e77201f33a9a,1197.0,324.0
381e8434-109a-439c-8acc-5d328359f2e0,5055700.0,81788.0
ee1ed7fa-26d6-4022-be87-74ca4adcb681,473720.0,15054.0
670cc8bc-a6e1-40cd-b20a-86753456d6fa,219980.0,30723.0
b4375768-3c8b-46e7-b578-c920ccfe725f,589833.0,32537.0
42faad37-8aaa-42e4-a300-5a7dae79ed24,5329584.0,107331.0
dd5fcd94-3119-461e-9abc-04c0a8455a12,1242327.0,21880.0
2819834e-4e08-47b0-a2c4-b7672318e8f0,3518666.0,138310.0
2687423d-456d-442a-801a-da347030ccde,780.0,180.0
f51a55d0-5f9a-4df9-8a05-ab7bf56fa49d,159425.0,13887.0
13501c7d-d181-45ba-af52-5f101d8516a0,2848901.0,78109.0
4c567499-3a26-40e3-9471-20feb6c73767,835312,60647
a6d10075-ae6f-44cd-be2c-66dfde3f0e5e,173661,4158
87fa7ab0-2720-46c4-8926-900f4d916e66,199287,17170
25c76eb2-a92d-4624-9e30-093fc16ed5eb,1167281,36545
f1548c5b-329e-4036-921c-02213a04b525,3014438,79739
7ab56a87-a905-4bcd-aab8-3c1cd6ff6e4b,4304,912
8546949d-f46c-45ab-8391-85b26dda6b65,1244710,50413
12327d75-47d5-45d9-84c2-3760b9210c17,2413826,64371
8d48c57d-0641-46ed-8ffd-99b3e1fe9d96,1850,342
b7ec4c54-1f93-4bf2-957f-7b9921ab84ea,2321405,110721
6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6,6535225,107367
c4ff10e0-ae5a-467d-a409-6e0b4bf241eb,2242413,68317
4717b4d8-00b9-4f55-aead-ae501d359f6f,17209,1899
001360db-3625-48c5-a3a7-42653dc50811,3447,347
b57bb478-ff2c-46e6-ae67-653f9e873325,177674,11693
1280a1d6-f69e-446f-b366-a2a25405a106,3840,368
6afd770e-8d2a-4243-b1fc-d9c22f11e428,19101,2657
09d878d8-bc2e-4d04-b4aa-57ab614f93ab,444073,23770
45d7e6e8-c5bf-4c59-a79e-c7bb2e9b2cc9,386336,11648
a6623d39-2d8e-4f70-8242-0a9553b91e50,4292626,110067
96ad1836-0a6e-423f-a2af-0f4a64a325ca,178363,17803
6ccbe964-a897-4da8-8d44-1be62d1ec87e,14057,1172
b02e3802-9d68-4f29-8fa6-8115c1cfe911,136220,9051
90c88f94-8b70-49fd-9726-cadf4306ef42,308240,14919
89967ce2-3f9a-4dad-b8c8-491bb87b73fe,232384,15970
51625f3d-adfa-4096-a7b9-113f5225cc58,518103,22605
ba6a7ba9-d3ee-4ae1-9994-1d3adeebdec4,1284,120
cc60d937-e80b-4c66-8aa2-e89cb57c8b08,1023350,38103
7cdb1751-4cf3-4e47-b13a-41dcf72a2dc6,1118729,22073
cbf71c15-17c2-484f-8406-cfce12fd3e46,1155107,34651
559211a5-2a51-4346-ba84-5cc74821a1cd,304550,15643
377ca1eb-83c2-40da-81fd-eb81e922a585,502065,15266
5c45c7ad-2a27-4852-ab21-256fa7a5e05f,8236,501
0d19e869-22f7-4273-8d91-844b445e8bf4,42345,2970
8a76c38b-c8d6-42ea-ac30-9e2714a084ab,44413,4588
b250533d-2823-4f5d-81a6-615eaf1bf170,175239,8708
b7be7cdc-d77d-48a2-8d5f-f273e6545dd7,457375,13253
890cd962-5d7a-4fe8-ad98-e28e366f9a52,734,133
f75150f0-d80d-4c34-903b-6acfb47b63ee,1966795,58070
3da3e7e1-e817-47e8-8624-635df4aedbe6,589974,51256
46713d05-4143-4704-a9c3-71b482a13944,34391,1277
01566df1-0848-41b3-b5e7-b683ae79b679,138237,6650
818fd746-9e8f-4c0f-8e96-bb9a7fc0984e,2566,111
cfe4a55b-b076-48c1-a9fe-585c59f14645,57189,6229
93c2b7ef-04da-4b82-9e53-3004833c3e45,46028,2246
663d6cd0-b275-41a4-a581-4bb3cb878eb9,45284,4854
72938160-5fc0-45b8-ae62-f6bbbc1eec5a,95976,6301
961b734b-91cb-4b3e-9cfb-d9db3b4d5024,114592,4150
04439017-97ef-4652-9156-8e42f81bef23,14212,774
bbdf1e46-d4af-4b87-8ca9-dd3c707da4e2,24301,1286
f0167ca4-f151-4194-813f-021bca2ecf7b,195076,14166
2ba62367-f36f-4d49-9439-9a81f22a47ce,14236,1110
4db1a745-6fd0-4801-9cce-99e88bf855e6,1517426,30244
4898b9ad-f564-4ff1-9046-b1a16dfd5200,1791882,64355
e0a15893-a805-4b54-b593-1ef4ab41a43a,608,74
345acde1-1592-4025-8459-589e0224f9d1,7912,799
5d0764c8-b14a-47fb-adc7-2ba9fb5f0d76,1169503,21794
e01755e3-58ab-4a5b-a9e9-a0a3bd3dff4c,498518,17438
0743b15a-3c32-48c8-ad58-cb325350befa,2235824,41441
62162215-b023-4f0e-84bd-1e9412d5b32c,13821268,110431
09885b8e-f235-4b80-a02a-055539493173,8600648,176408
40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,40810262,299399
b345af35-205e-4eca-8006-029e5c20127e,9600063,143525
69ee3720-a7cb-4402-b48d-a02c366f2bcf,39564356,352918
d6ed7887-a401-47a8-893c-34b967444d26,19624983,249519
46e63d3b-d91b-4791-bb73-e9f638a45ea0,1610213,67600
5028bb70-8872-4806-8b4a-b693ae0da7fc,210657,3768
f1106b17-dcbb-45f6-b938-199ccfab50cc,12895594,238801
f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,6789160,241382
20aee940-3b65-4d04-8768-9a5918db2973,835225,38387
125948ec-7f91-4d1a-8b83-accbf50fae3d,7073598,110041
6857c38e-22b0-4de2-9e66-a58ad3eb3915,251296,5849
7d00be8d-5f27-440f-883a-9a42db32f8ec,5983,335
127f591a-7e27-4435-92db-0780f219f3a1,331934,29572
f0e820ab-f31a-400d-9c5e-8be1c8c38726,4993876,97761
d176915b-71d9-49ca-ba47-da52d46d0e4a,849139,21064
e8374874-4178-4869-b92e-fef6bf30dc04,12318221,139410
ccd4879c-5e88-4385-b131-bf65296bf245,4566781,143063
a96d82a0-cdca-40bf-b4c8-3d7ec178d85b,2899967,132450
23228f18-01d5-493e-94ce-cfcde82a8db2,3960900,118185
c3694ddc-f7e5-40dd-9fad-90d11a2c50fa,8179116,122077
3ce16eb9-c989-4a14-b764-aadb957d16e0,843427,19972
afd955ea-92d4-4d15-8e7a-4b71b55ad3f6,10754,404
d2df059a-46e2-4030-a59c-6b769d9f7a25,50699,996
f74e2126-0bbf-4a3a-8e91-ec23d8d63921,435500,8241
779353f3-6401-4cda-a8a2-6fd3ec9bc11b,2624172,71905
9957bacd-a7c3-4f2a-adfd-ecfe89aa182e,3369,125
94e53a49-b66c-4633-9913-c257b03b3756,28612,474
1a831d81-ee6a-44bf-b5a0-c1960699af11,532896,2750
29522b1e-bfcd-4dce-bb11-e5819991ae4a,21318,536
eebe5b75-9049-45b3-8fdf-a1defa0b34a8,44324,1633
c03332ff-829e-4d03-ad4a-41f4a4874d2a,128220,3695
cb37cba5-0671-48ef-9674-a22fdfd93d6d,7826,578
49576e42-fbbd-4d73-968d-93c8dcf7f065,5583527,163641
b91f0973-002e-4237-a39f-c7e02e786e53,7274916,142446
a01de6d9-3289-4318-b84f-09d29b094aa8,13563,644
8b755725-c6c9-428c-aaf9-e9a60325a0eb,1954,186
54906119-a131-4056-98f9-4b27dd9ba729,1419423,8421
14eb1e79-17ac-44a1-97ea-672bf9c2576c,8690,444
9bbbbc68-c60d-40e4-9b50-0b65d76a9683,26103,671
710e234d-e1e2-4f30-89ec-01bd71f6e4a3,77019,2309
82f68ef2-d2a6-45c4-b285-cee49279cbfd,365545,4389
9f930ddf-be2f-4de5-a39f-7ae47305752e,1299497,72936
3f194516-6f0d-4d26-b631-71117f3bc41d,76687,2608
d48b3f92-1e10-4a66-ba34-9684d16140c2,631,112
3f8a5e5b-c24b-4068-9f1c-afad8829e06b,2417295,24302
da61d65f-d1ab-4d5b-919b-10b6f665aae5,49715,1155
c2e672bd-8542-419d-8d5e-34ff6ddc5bf8,180914,1817
143cd620-88f9-4c58-a2c1-46028166d020,46157,2824
eb1f32c1-2d60-4fd1-8612-2e536b7fbafe,10334,422
6fe998b3-cc1b-42d4-92b9-15c80ec99bd6,38742,443
2538f4bf-a54f-46c7-ae78-24f456325263,1123225,16868
6c95654d-3a0e-4a33-82f9-e989d39ed88c,73808,2697
ed27e7b8-31f9-4d61-8c07-52ea8ae5f57d,317282,3141
755c1cb1-9ac6-43ab-94ba-b438396e9360,390443,3252
274bd829-8968-4753-abe6-047225434608,387,60
4c588c91-57a9-4809-a476-a6f804ccff40,164590,3213
7368615a-8f6d-401c-b080-3996a2049e68,9980,494
9db53785-39f9-471d-9d94-71474f6dc6a8,892340,10670
b8c77de7-0a76-44ba-a54b-df7ebbddcedd,32568,848
391432b8-72bb-49a1-8ad7-4c41f342cce0,68813,4219
8134332b-2d26-42c9-97fd-1107066797ea,136163,862
5c7b6ed2-951d-479c-a856-aa1fcdf24c40,53969,1289
e48be3f5-8a15-4480-b7ce-17fae512a306,1860,150
7e3f7bff-eb80-40a9-a335-956d74bee54c,436165,6753
157abd41-5327-4d80-8fc4-4d1c92f03cd9,288219,5177
ad80a421-d1f6-4882-a749-c331751bd511,655145,9345
8b6dc1fc-8aa2-4e37-afba-c532cacb4969,36247,543
7905b1ec-d96b-49a3-826b-7cc83b7cb45a,213993,1287
d6e65033-b56a-49df-8744-6fc3ffd75edd,5044546,91832
30ade1ad-f9b4-47af-bb55-905e9bbff7a6,3543,156
366e8c68-c9b2-4a32-a4f5-3af11a99df0d,22306,538
1c8d248f-82c8-4d6d-a918-07078d8b3a8f,235966,5743
d71886b8-2cb0-4af2-bee0-e909827f0ec7,38905,1774
c6e0587b-b138-44ed-bb84-7764b9953027,23093,508
2380dd83-06f6-45e2-bd23-2790b89f7ce6,172,27
472f9acc-1e08-433f-bcae-9ab74257180f,265410,6560
691b909c-2e62-43e2-9432-200f84d152eb,113183,2599
ddaedead-bd5c-474b-83c6-b455c8fbb92e,360,26
02295e8b-8a73-493f-b26c-efac82b13a15,652892,14358
da800cf0-c35e-4337-83f6-a55a9a943738,447774,8886
57e50a8e-0435-42d3-ac8b-aad387690aaf,44702,421
dbb2a156-3c0d-45c4-bd86-e2c593c25d13,4321,300
52391c83-1ac6-4af8-a026-9dd44ac7ef61,100,17
4598f7b5-d2cd-4af5-9bf9-752a8ae19a72,46821,1252
79a8d8a6-012a-4dd9-b5e2-ed4b52a5d55e,62861,1198
f319b57a-a494-40f6-a467-3d196d3484e6,1957929,64591
868a93fb-30f9-440e-ae1f-15299a0d1a9e,83,18
09c321a5-a021-4a29-81e5-094495228bf2,1122455,10470
4642f87a-ae06-4ecf-b9d2-bd5a715f5580,5634,133
06a9eb28-1dc5-488f-9572-a0ce6c6597c8,1009670,4815
2645702c-97a3-45dd-b408-707362116101,2550915,21273
e5db18cb-4b1f-496d-a308-548b611090d3,5731640,181431
da3672cd-dca1-431c-8f6b-4876bcf86c14,797,71
571e9395-89fb-4b6c-89ef-7fe5c0b9dfea,546,119
b4aea558-9c2d-4db3-91a1-9e393e67ae8d,1071,224
21f0cf7e-9058-40a9-9eb2-178f567c747b,228017,3277
b8fb18e5-0f16-4901-8e4c-26e83227c083,447888,2239
064db6e8-fdfb-4acb-a327-fc2de75b37de,2373218,27290
bcb95908-5c6e-453a-97fc-d69003d250ff,4044344,88743
b57e5492-a42b-4423-8852-3f5d1315488e,734,83
de548477-205e-4802-8908-e71d3ad67be0,10655494,28945
29daf73c-945f-4896-b6de-0f88c23e3051,102363,6608
e5b1d871-be9f-46c9-a0d4-5e05399f379f,127119,2190
00c8e7e4-a87d-40ba-b914-47e81742bffc,4873,220
602a999d-4d99-46a1-97e2-1883b1d70913,312911,5269
5ef2c2ca-0037-40b7-bd3e-702eb94b121d,533182,7777
5e0a64cf-c74f-44ab-bc1d-50a75eff1a79,72437,2093
5c58ccc9-9de8-4a30-9676-955077320d23,10513,503
070962e0-b227-4507-b0f1-c58e387313e5,2071,187
2abdd525-55ca-4263-b3b0-d5cdd8edbd02,469325,8534
d135874d-9cae-4fef-97e3-36acbd9f5a26,3317039,119053
2f6b8526-0aa6-4ed9-ab0d-7609ab39e194,400623,7620
79ce0c10-aa93-48d2-a6fd-dad15791846c,233043,7351
a1635236-1d0e-4ff3-b87b-216850cc421d,476012,7048
3c71598b-4619-459c-ba31-91717e130a78,30464,2294
302e7352-899c-4ea3-8fdd-1fab539f9fbd,79354,1674
65e54bc8-9d7e-467b-aeb1-a5b9e15bf8c2,20293,568
4db9a3b6-74f9-4c0d-b90a-7d542dc12d94,292,23
e938a15c-b17e-4e7a-9f68-ff0d536cab44,7377596,133752
d7448897-dd23-496d-9751-dd57c341b62d,23824,382
f96627af-7aac-4e16-9245-c5661eb47199,1832958,20309
5a6e3294-a32f-43b3-9ba5-62859555265a,5591,265
23620454-4dca-45b7-8496-066e94d99826,1887591,22177
81d52052-e70a-4f88-8863-0b3a323e7815,40909,728
25cb62f5-ebcf-413f-bba1-d9f55edd44dd,11070,433
6926d482-159b-40cd-9603-1d18bc28c734,61640,1377
8ba628d6-bbc1-4831-8bf1-9f7e51a0576c,1448685,20249
84cf2aa3-2bf9-4127-a4af-b4c67b2c483d,3059,515
9a16f61b-e61b-40a3-9a6c-66ca0348430e,11775,281
00760708-6ac1-48b7-a3e3-624d385570f3,2643,206
fe93169c-f312-4771-ad9b-a06727dea862,5240,306
084308bd-1654-436f-ba03-df6697104e19,48161349,367616
c40a79e9-3b9e-492e-9469-0e5b952ad3e1,240460,5937
95f5b748-d370-47fe-85bd-0af2dc450bc0,10932360,168590
fd429857-5ace-4609-ae54-1502c3bdac11,18116582,152729
f2eef649-a6d5-4114-afba-e50ab26254d2,22648301,217234
3630fff3-52fc-4e97-ab01-d68fd88e4135,11987260,153511
2fa1461e-acaf-4431-95fc-5df6865c2231,2687,512
6a691473-7ff8-4450-bfeb-0b61c297a5bc,767,73
6885e4b4-03e6-48c4-8943-cda1658fbe46,50000,991
f344bcde-7174-491f-9026-aa0e9a75d40f,4241,129
11bcbbf4-1252-496a-b747-06942f3d76db,207489,6343
e618770f-e994-41c3-856f-1eedf56b6d74,7959900,214673
7b7b1e6f-e73e-41a0-9d72-8f0b30c6992d,1686243,92467
4535c7e4-858a-4e53-a310-55f76b70cc6f,9909,680
2d67239c-aa40-4ad5-a807-9052b66857a6,3317159,109690
ab7ebf8c-059f-4071-93b1-dd3ae80d60b2,3157202,97681
c41dd59f-d805-41df-9e0e-83ec0f9f468e,227130,4057
4df6b0e7-0de2-4fb0-aeb0-e85892e935a6,87,7
bd4fd59a-891e-4c20-b9dd-04e3a26f156b,10130,593
a66ebddc-ff04-46b8-820a-15c63e80dba1,7991637,87228
7d3421c2-4cc0-4f8e-96ec-587932c2c853,21,6
306525b7-8a0c-4dce-ab26-261d4bdf93c4,1032,54
ded0d67a-eb71-4fe9-83c0-1d18b8ed497e,1244977,49898
d4bb20c4-5ff0-407f-a377-1c3ca80b1f75,226,25
6cbacf39-cc4a-472a-8cf1-08a068bd0a9c,15667,867
7de3b7b4-8288-4baf-929b-98af9224c0cb,100216,4335
8cb66e8a-b0c0-4963-b5eb-4783df2ad2fc,5344,330
647c5209-1ae2-410f-b5d6-3bffa7662537,5036,355
35b9706f-a6bb-4876-acf3-94fb82c62388,1241633,34497
3bcdc8b3-51e4-40dc-b6c2-68e448980e35,1136,38
80f168a5-f3b3-4e98-a8a6-5c124cb744f8,339,29
e17baed2-b334-4966-bb61-7ec424e4b985,402,45
d0c29337-ada3-49b1-823c-3b323cb17784,1534,56
f6dcd1e0-ad40-4687-8501-5b9a0d1d74e4,1304557,76435
f62d7553-5fd0-4c8f-8457-47516c327937,38258,1183
8a3576c0-b799-4ce6-aab6-81502cd60f0b,24,6
e1e05cce-3922-44e1-8f20-015abe5e309d,4684405,89958
cd3772a8-6f4e-40c3-ba7d-019809dbd9b4,233488,3114
9786dea4-0183-4bc7-bfd3-4bd1d3786abf,254,12
2ac08359-7091-479a-a397-6eac56683218,647537,24526
ced54b41-6f81-4fc5-90d7-d8f10de1cb7f,851,65
64955e74-ab45-4ae2-bfdf-b3f534cc9920,31039,1053
4b46e117-f0bb-42bd-8a4e-56145e7085f7,29256,1671
733b051e-082a-4748-8a23-93e6fc80c65b,92612,1369
42fb174a-4335-4800-ba1f-165e244c9e6e,565,30
ab4721e4-bc37-4bd2-be8c-8f1550152ad6,2811677,49565
695e75b5-c6db-43ee-abeb-2f3e50d96c3e,600607,10177
842b0560-a8eb-4322-9a59-e4fae08bb80b,23937,1276
7b3be6b2-d05f-41d3-ab86-e501d27890ca,422,53
dc21a218-daca-4ada-95c6-746cac1560e8,1211460,14774
8ccca21a-8c23-4554-8230-2e5339fa1b20,41146,1631
5ac966d1-5afd-46d9-b306-9565c0dc49ca,47801,1333
22099938-0d7e-476f-991c-e1a04af528ef,43560,2079
0012ecdb-5c15-498e-b51d-3f46a3299a85,29186,669
acb31795-164b-49b5-b50e-1422bbf13898,1602133,31945
e8b1c65a-2039-4029-aac5-0739077e52ab,976,47
31853d69-66c6-4da9-a927-d6dea2d67727,59,7
e000d76b-afff-4286-a5fd-7ea6405cb80f,1528837,26053
9478e346-7c52-4780-9555-3d1577f0b905,3147489,59794
95b69422-4ac9-489d-92c6-f5b1e140103f,734,47
08d33bb8-dd4f-458d-9630-ef5dd51e9127,279,16
d6b60f79-b0a1-4449-b500-e47eaafcf871,15331,749
e7e88ab3-5818-49c3-a8d6-61018237ddbd,1667945,22170
d44b92db-dd49-4636-abe8-7c381f90b7aa,109977,4754
837555ba-012e-45f1-9a9c-9628da13ee54,811693,98980
420c6768-0885-415a-bb59-d6a275121125,689563,56117
13108baf-5129-47b5-a174-5f720012155a,55433,2664
b42eca0f-9381-43db-badb-1cba080a7dc2,1295778,76616
9d63e93e-70fe-44e9-a198-f58cf806ad3c,12550,1105
87c18952-956e-46bf-a4b9-8c13f5a4e3fa,81245,4133
7c71f7cb-f4af-42ca-8dcb-93936339b8d4,1262,169
f45cbc18-1561-4b76-9850-535e871cdd49,31480,1683
1ac3366a-a0e9-4a55-8f6e-796fce32a3b2,655316,77911
9a536964-182b-4b86-a9f6-c5b01f6bb3e4,518,97
c6fdc194-f46e-495d-b84d-442eb3d74800,2815,409
91e4f95e-9d52-43bf-b26b-b88f4d88e40d,2176,385
7362866d-49de-4f3f-9b25-f0da493493a9,19357,878
0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5,2826089,139852
b0704195-0cd1-46a0-98a1-59f45114c387,13602,739
4e948360-3283-42a1-8b8c-b1e16c3fd600,2817,345
2dfd4e5b-da39-461e-8fb1-bc8a8335716c,354,22
05a4a609-1bd8-4728-8762-63ad676f0086,4868,503
3fb55c03-3ad9-4341-8d0b-7c4c49aefca0,652979,70415
45bbfc68-2523-49e4-96f7-d7d1c3d41aac,430886,41219
3b645f08-84e7-46ed-a072-b3832378c357,6198,619
9e2d3f58-0653-4007-bcb7-1746fcdd9363,804398,79988
89efeadd-8080-4cf9-af33-2e68a173df02,393308,44344
6b835988-ac00-41c2-9b10-a4b99817cc36,3169,252
73ab453d-f9e4-4f29-9d61-a12b19e2b97a,856,97
13de3a21-0c71-4010-adc1-44be2692d7de,1591,232
040981f0-5b0b-496f-8dcb-7a70595e3b4a,56262,5460
53ba77c5-2c98-407d-8488-aaaac464eff3,13774,810
0b511854-c21c-4af1-9c31-e3fc178ded61,588836,67352
5c316ada-0201-427f-8bb6-535ebe17cf85,309243,45402
1a6070a5-df8d-42bb-8374-5e9603a0d974,3135,437
fb614974-1cae-41bd-be18-9e1a897ebe06,3520,541
e4b31c0a-ae5f-41a6-b5c0-c704e2a9e263,497,76
5222714d-21ee-4061-87f7-c749f1586790,374834,44625
623d5f3f-3093-4711-881f-ed33eda10882,248515,37966
a0b7b319-2cf2-4c85-9e99-58b23b52ed3e,4717,720
bff62973-f210-47a9-84bf-0f2ddfb42561,68386,4246
76e18f18-3dda-4911-9a00-e11906e7fa4b,8064,901
2e1adf02-0712-4d8f-9f44-724dcb410117,31138,1743
e3198608-1b21-49c6-9886-7f883cc7b57f,54615,8728
e2abe53d-e487-4b0b-963d-6cf11cd05733,1265,103
091ec508-877f-4e3c-92a3-10903bbbc7ad,1087643,77054
401ea31e-80d9-461d-9d57-c6d6d3484e59,6369,349
9f996777-6079-4da5-b03f-984c6109bd40,2838,428
b69dc57f-5049-4050-aced-c26a798b83f0,4716,364
35200f83-289b-4e51-94c8-792cfdf6fe08,1695,211
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,720225,68140
eb872766-98f6-453d-883f-2ae908a18315,12313364,206108
920febb2-ea05-4339-8a08-17294e60c736,396258,55629
69bd1bd1-a066-40ba-8c92-c9abca1c357b,95,17
5fcd7daf-25e1-47fd-9ba1-830b42708f84,477247,45459
1c7b3786-b99a-40ab-81e4-f3056da19e13,576555,57932
d8530921-e972-4263-9f52-9992d1ff4b28,170688,6249
f656c211-15d5-4f2c-8c49-bdabb6a81831,505,56
22a40b75-affc-4e69-8884-266d087e4751,10525961,180021
77a08577-f393-4cc4-95a3-858cb141cbc0,1334,142
8f2b04cb-c96c-45f9-a847-9c2855e56a87,113,28
c5ced819-24a0-4ed0-a301-c3609427416e,29895,1121
4d3279bc-b3de-45da-aa2c-2274ef08c6dd,108377,13370
f52a7db9-cb1b-4c55-900f-b04ef6cf2ed0,7834,772
57447107-8ad7-4cfd-bd02-89c86ee8d10d,585,89
3976fbd4-0830-4a30-a23f-5228b59b0393,14,5
748cba7b-d64b-48df-a983-7bbc3493455e,171619,1925
48b9a301-c49e-438a-8190-7bee614c4ea9,807,199
5c70dd66-e717-4ce3-8940-9a530f492383,7488,852
940b11e2-2df3-4374-9014-ff3fc710edef,130854,19142
3f64d38c-1ad4-4fb0-941e-7f4b51d4c9e6,592564,45607
a7e2a52b-db71-4ef1-892b-4a1b8a3825e5,23399,3895
8c1f7395-61b6-43bf-bb62-55d2c669f0e0,539286,15486
627e0144-d2e5-4c6a-af82-9162c73eefe7,24722,2087
de22adae-f8ac-414f-b653-b0162611bd60,202181,8520
151d9c35-43b8-49b9-a69a-5db6525dbcd2,84280,3952
53fa616a-e2b4-4982-bef8-6362b44054f0,75125,7099
1a3e7a10-72ed-4591-a363-c1e3bc92fc09,104439,21910
d29f0bcd-15b9-433a-9fc9-c35951476658,1160,157
fc63d806-ca89-4ea3-a404-ee6de695743f,1140878,100271
